Country,Biome,Bait_Type,TotalAntBaitType,newAttr,Site_ID,Latitude,Longitude,Date,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details,Number_of_Ants,Percent_of_Baits_with_Ants
Czech Republic,Woodland/Shrubland,Olive Oil,8,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,1,20
Czech Republic,Woodland/Shrubland,Salt,6,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,4,40
Czech Republic,Woodland/Shrubland,Salt,6,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Salt,6,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,1,20
Italy,Woodland/Shrubland,Amino Acids,1,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,0,0
Italy,Woodland/Shrubland,Amino Acids,1,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,0,0
Italy,Woodland/Shrubland,Amino Acids,1,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,1,20
Italy,Woodland/Shrubland,Cookie,9,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,0,0
Italy,Woodland/Shrubland,Cookie,9,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,3,20
Italy,Woodland/Shrubland,Cookie,9,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,6,40
Italy,Woodland/Shrubland,Sugar,104,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,68,100
Italy,Woodland/Shrubland,Sugar,104,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,23,80
Italy,Woodland/Shrubland,Sugar,104,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,13,40
Italy,Woodland/Shrubland,Water,0,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,0,0
Italy,Woodland/Shrubland,Water,0,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,0,0
Italy,Woodland/Shrubland,Water,0,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,0,0
Italy,Woodland/Shrubland,Olive Oil,171,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,31,40
Italy,Woodland/Shrubland,Olive Oil,171,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,92,100
Italy,Woodland/Shrubland,Olive Oil,171,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,48,80
Italy,Woodland/Shrubland,Salt,11,,276,43.95207778,11.2242,,Mixed oak woodland,400,76,908,12.3,Santini,,5,40
Italy,Woodland/Shrubland,Salt,11,,275,43.88453333,11.15969167,,Olive Field,100,72,903,12.6,Santini,,6,40
Italy,Woodland/Shrubland,Salt,11,,277,43.94119167,11.18501389,,Open fields bordered by oak woodlands. Last ploughing two years before collection.,500,78,922,11.7,Santini,,0,0
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,11,80
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),18,80
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,5,20
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,30,100
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,28,60
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,0,0
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,11,60
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,2,40
Brazil,Tropical seasonal forest/Savanna,Amino Acids,222,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,117,80
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,49,60
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),67,100
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,39,80
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,155,100
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,70,100
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,18,60
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,153,100
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,37,100
Brazil,Tropical seasonal forest/Savanna,Cookie,605,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,17,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,58,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),56,80
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,114,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,94,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,72,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,185,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,135,100
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,83,80
Brazil,Tropical seasonal forest/Savanna,Sugar,841,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,44,100
Brazil,Tropical seasonal forest/Savanna,Water,39,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,1,20
Brazil,Tropical seasonal forest/Savanna,Water,39,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),0,0
Brazil,Tropical seasonal forest/Savanna,Water,39,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,0,0
Brazil,Tropical seasonal forest/Savanna,Water,39,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,8,60
Brazil,Tropical seasonal forest/Savanna,Water,39,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,0,0
Brazil,Tropical seasonal forest/Savanna,Water,39,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,2,40
Brazil,Tropical seasonal forest/Savanna,Water,39,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,8,60
Brazil,Tropical seasonal forest/Savanna,Water,39,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,5,80
Brazil,Tropical seasonal forest/Savanna,Water,39,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,15,20
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,265,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),82,40
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,662,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,457,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,203,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,357,80
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,296,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,150,100
Brazil,Tropical seasonal forest/Savanna,Olive Oil,2613,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,141,80
Brazil,Tropical seasonal forest/Savanna,Salt,404,,3,-2.929173,-59.971758,,"tropical ""terra-firme"" forest",60,1060,2189,27.2,Baccaro,Brazil,7,60
Brazil,Tropical seasonal forest/Savanna,Salt,404,,1,-23.345996,-51.138344,,Secondary old growth forest,511,366,1417,21.1,Baccaro,Brazil 2 - (Baccaro),9,80
Brazil,Tropical seasonal forest/Savanna,Salt,404,,60,3.3675,-61.4383,,semideciduous tropical forest,73,491,1641,26.9,Baccaro,Brazil 3 - Baccaro,115,40
Brazil,Tropical seasonal forest/Savanna,Salt,404,,61,1.4894,-61.0082,,Tropical forest,56,630,1842,27.2,Baccaro,Brazil 4 - Baccaro,51,100
Brazil,Tropical seasonal forest/Savanna,Salt,404,,63,-2.41667,-59.7544,,"tropical ""terra-firme"" forest (plateau)",120,1150,2407,26.8,Baccaro,Brazil 6 - Baccaro,92,100
Brazil,Tropical seasonal forest/Savanna,Salt,404,,165,-17.80138889,-48.68419444,,Cerrado (=savannah),1020,731,1440,22.1,Vasoncelos,Goias,5,60
Brazil,Tropical seasonal forest/Savanna,Salt,404,,167,-19.29280556,-48.65883333,,Dry Forest,800,595,1426,22.4,Vasoncelos,MG,27,100
Brazil,Tropical seasonal forest/Savanna,Salt,404,,164,-6.052888889,-50.25947222,,undisturbed. tropical rain forest,703,705,1919,23.5,Vasoncelos,Para,20,60
Brazil,Tropical seasonal forest/Savanna,Salt,404,,166,-21.97805556,-47.88377778,,Cerrado (=savannah),830,293,1440,19.5,Vasoncelos,Sao Paulo,78,60
Guatemala,Tropical seasonal forest/Savanna,Amino Acids,36,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,0,0
Guatemala,Tropical seasonal forest/Savanna,Amino Acids,36,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,18,40
Guatemala,Tropical seasonal forest/Savanna,Amino Acids,36,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,18,40
Guatemala,Tropical seasonal forest/Savanna,Cookie,852,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,848,100
Guatemala,Tropical seasonal forest/Savanna,Cookie,852,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,2,20
Guatemala,Tropical seasonal forest/Savanna,Cookie,852,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,2,20
Guatemala,Tropical seasonal forest/Savanna,Sugar,47,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,9,60
Guatemala,Tropical seasonal forest/Savanna,Sugar,47,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,19,40
Guatemala,Tropical seasonal forest/Savanna,Sugar,47,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,19,40
Guatemala,Tropical seasonal forest/Savanna,Water,22,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,0,0
Guatemala,Tropical seasonal forest/Savanna,Water,22,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,11,40
Guatemala,Tropical seasonal forest/Savanna,Water,22,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,11,40
Guatemala,Tropical seasonal forest/Savanna,Olive Oil,65,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,65,40
Guatemala,Tropical seasonal forest/Savanna,Olive Oil,65,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,0,0
Guatemala,Tropical seasonal forest/Savanna,Olive Oil,65,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,0,0
Guatemala,Tropical seasonal forest/Savanna,Salt,128,,14,15.42,-89,,Habitat type: Lake-side rocky beach,90,50,2414,25.5,Del Toro; R. Ribbons,Guatemala. Izabal. Lago Izabal Sur. Mariscos. Playa Dorada,52,60
Guatemala,Tropical seasonal forest/Savanna,Salt,128,,15,16.93,-89.89,,Urban park,120,167,1549,25.5,Del Toro; R. Ribbons,Guatemala.Peten. Santa Elena. Flores. Urban Transect in city park,38,60
Guatemala,Tropical seasonal forest/Savanna,Salt,128,,187,16.99943,-89.714925,,Nature Reserve. Prestine hiking area,182,129,1461,25.5,Del Toro; R. Ribbons,,38,60
Argentina,Tropical seasonal forest/Savanna,Amino Acids,27,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,4,40
Argentina,Tropical seasonal forest/Savanna,Amino Acids,27,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,4,40
Argentina,Tropical seasonal forest/Savanna,Amino Acids,27,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Tropical seasonal forest/Savanna,Amino Acids,27,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,19,60
Argentina,Temperate seasonal forest,Amino Acids,4,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Temperate seasonal forest,Amino Acids,4,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Grassland/Cold desert,Amino Acids,10,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,8,80
Argentina,Grassland/Cold desert,Amino Acids,10,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Grassland/Cold desert,Amino Acids,10,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Tropical seasonal forest/Savanna,Cookie,134,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,18,60
Argentina,Tropical seasonal forest/Savanna,Cookie,134,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,21,80
Argentina,Tropical seasonal forest/Savanna,Cookie,134,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,23,60
Argentina,Tropical seasonal forest/Savanna,Cookie,134,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,72,80
Argentina,Tropical seasonal forest/Savanna,Sugar,419,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,103,100
Argentina,Tropical seasonal forest/Savanna,Sugar,419,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,8,40
Argentina,Tropical seasonal forest/Savanna,Sugar,419,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,58,100
Argentina,Tropical seasonal forest/Savanna,Sugar,419,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,250,100
Argentina,Tropical seasonal forest/Savanna,Water,11,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,6,60
Argentina,Tropical seasonal forest/Savanna,Water,11,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,1,20
Argentina,Tropical seasonal forest/Savanna,Water,11,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Tropical seasonal forest/Savanna,Water,11,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,40
Argentina,Tropical seasonal forest/Savanna,Olive Oil,584,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,97,80
Argentina,Tropical seasonal forest/Savanna,Olive Oil,584,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,197,60
Argentina,Tropical seasonal forest/Savanna,Olive Oil,584,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,142,80
Argentina,Tropical seasonal forest/Savanna,Olive Oil,584,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,148,100
Argentina,Tropical seasonal forest/Savanna,Salt,169,,169,-25.672171,-54.448918,,subtropical rainforest,180,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,10,60
Argentina,Tropical seasonal forest/Savanna,Salt,169,,168,-25.67483333,-54.44975,,subtropical rainforest,192,574,1716,21.1,C. Paris; P. Hanish; B.Wills; A. Suarez,Iguazu,34,80
Argentina,Tropical seasonal forest/Savanna,Salt,169,,172,-25.6769,-58.44948333,,subtropical rainforest,190,1023,1209,22.3,C. Paris; P. Hanish; B.Wills; A. Suarez,,35,60
Argentina,Tropical seasonal forest/Savanna,Salt,169,,173,-25.64506667,-58.3232,,subtropical rainforest,180,975,1236,22.4,C. Paris; P. Hanish; B.Wills; A. Suarez,,90,80
Argentina,Temperate seasonal forest,Cookie,48,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,22,60
Argentina,Temperate seasonal forest,Cookie,48,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,26,60
Argentina,Temperate seasonal forest,Sugar,106,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,22,80
Argentina,Temperate seasonal forest,Sugar,106,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,84,40
Argentina,Temperate seasonal forest,Water,1,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Temperate seasonal forest,Water,1,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,1,20
Argentina,Temperate seasonal forest,Olive Oil,7,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Temperate seasonal forest,Olive Oil,7,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,7,40
Argentina,Temperate seasonal forest,Salt,4,,170,-27.46056,-58.55523,,Celtis tala forest and grassland,63,985,1253,21.8,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
Argentina,Temperate seasonal forest,Salt,4,,171,-27.60605,-58.74098,,forest and grasslandwith Cortadeira selloana,60,1041,1226,21.5,C. Paris; P. Hanish; B.Wills; A. Suarez,,4,40
Argentina,Grassland/Cold desert,Cookie,9,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,3,20
Argentina,Grassland/Cold desert,Cookie,9,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,5,80
Argentina,Grassland/Cold desert,Cookie,9,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,1,20
Argentina,Grassland/Cold desert,Sugar,117,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Grassland/Cold desert,Sugar,117,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,110,40
Argentina,Grassland/Cold desert,Sugar,117,,176,-26.76833333,-65.32333333,,subtropical mountain forest,732,532,892,19,C. Paris; P. Hanish; B.Wills; A. Suarez,,5,60
Argentina,Grassland/Cold desert,Water,2,,174,-25.04598333,-66.01336667,,open shrubland,1866,457,181,11.6,C. Paris; P. Hanish; B.Wills; A. Suarez,,2,20
Argentina,Grassland/Cold desert,Water,2,,175,-26.63379167,-65.95915833,,arid shrubland,1975,464,207,15.1,C. Paris; P. Hanish; B.Wills; A. Suarez,,0,0
